timestamp,symbol,price
2025-09-18 09:00:00,A,126.98
2025-09-18 09:00:00,AAPL,238.45
2025-09-18 09:00:00,ABBV,220.73
2025-09-18 09:00:00,ABNB,124.23
2025-09-18 09:00:00,ABT,133.65
2025-09-18 09:00:00,ACGL,88.405
2025-09-18 09:00:00,ACN,239.2
2025-09-18 09:00:00,ADBE,368.14
2025-09-18 09:00:00,ADI,250.22
2025-09-18 09:00:00,ADM,60.85
2025-09-18 09:00:00,ADP,289.155
2025-09-18 09:00:00,ADSK,322.55
2025-09-18 09:00:00,AEE,98.5
2025-09-18 09:00:00,AEP,107.07
2025-09-18 09:00:00,AES,12.64
2025-09-18 09:00:00,AFL,108.8
2025-09-18 09:00:00,AIG,77.21
2025-09-18 09:00:00,AIZ,210.23
2025-09-18 09:00:00,AJG,296.09
2025-09-18 09:00:00,AKAM,76.845
2025-09-18 09:00:00,ALB,79.935
2025-09-18 09:00:00,ALGN,129.875
2025-09-18 09:00:00,ALL,204.1
2025-09-18 09:00:00,ALLE,177.4
2025-09-18 09:00:00,AMAT,186.79
2025-09-18 09:00:00,AMCR,8.325
2025-09-18 09:00:00,AMD,153.88
2025-09-18 09:00:00,AME,187.61
2025-09-18 09:00:00,AMGN,274.6
2025-09-18 09:00:00,AMP,492.17
2025-09-18 09:00:00,AMT,195.1
2025-09-18 09:00:00,AMZN,230.11
2025-09-18 09:00:00,ANET,145.46
2025-09-18 09:00:00,AON,356.67
2025-09-18 09:00:00,AOS,73.27
2025-09-18 09:00:00,APA,24.18
2025-09-18 09:00:00,APD,289.77
2025-09-18 09:00:00,APH,120.075
2025-09-18 09:00:00,APO,141.83
2025-09-18 09:00:00,APTV,83.08
2025-09-18 09:00:00,ARE,86.14
2025-09-18 09:00:00,ATO,161.74
2025-09-18 09:00:00,AVB,193.24
2025-09-18 09:00:00,AVGO,347.06
2025-09-18 09:00:00,AVY,165.53
2025-09-18 09:00:00,AWK,134.91
2025-09-18 09:00:00,AXON,766.5
2025-09-18 09:00:00,AXP,337.11
2025-09-18 09:00:00,AZO,4223.69
