timestamp,symbol,price
2025-04-29 09:00:00,A,106.58
2025-04-29 09:00:00,AAPL,210.8
2025-04-29 09:00:00,ABBV,191.09
2025-04-29 09:00:00,ABNB,124.72
2025-04-29 09:00:00,ABT,130.2
2025-04-29 09:00:00,ACGL,91.095
2025-04-29 09:00:00,ACN,296.615
2025-04-29 09:00:00,ADBE,371.28
2025-04-29 09:00:00,ADI,192.395
2025-04-29 09:00:00,ADM,47.99
2025-04-29 09:00:00,ADP,293.95
2025-04-29 09:00:00,ADSK,272.405
2025-04-29 09:00:00,AEE,98.98
2025-04-29 09:00:00,AEP,107.34
2025-04-29 09:00:00,AES,10.325
2025-04-29 09:00:00,AFL,108.3
2025-04-29 09:00:00,AIG,81.995
2025-04-29 09:00:00,AIZ,191.25
2025-04-29 09:00:00,AJG,319.25
2025-04-29 09:00:00,AKAM,80.68
2025-04-29 09:00:00,ALB,59.525
2025-04-29 09:00:00,ALGN,174.55
2025-04-29 09:00:00,ALL,195.94
2025-04-29 09:00:00,ALLE,137.35
2025-04-29 09:00:00,AMAT,150.035
2025-04-29 09:00:00,AMCR,9.56
2025-04-29 09:00:00,AMD,96.41
2025-04-29 09:00:00,AME,166.68
2025-04-29 09:00:00,AMGN,283.3
2025-04-29 09:00:00,AMP,462.93
2025-04-29 09:00:00,AMT,218.83
2025-04-29 09:00:00,AMZN,185.03
2025-04-29 09:00:00,ANET,79.75
2025-04-29 09:00:00,AON,343.48
2025-04-29 09:00:00,AOS,67.01
2025-04-29 09:00:00,APA,16.15
2025-04-29 09:00:00,APD,272.33
2025-04-29 09:00:00,APH,76.18
2025-04-29 09:00:00,APO,135.195
2025-04-29 09:00:00,APTV,56.39
2025-04-29 09:00:00,ARE,73.49
2025-04-29 09:00:00,ATO,158.71
2025-04-29 09:00:00,AVB,207.38
2025-04-29 09:00:00,AVGO,191.68
2025-04-29 09:00:00,AVY,170.05
2025-04-29 09:00:00,AWK,144.65
2025-04-29 09:00:00,AXON,605.085
2025-04-29 09:00:00,AXP,264.44
2025-04-29 09:00:00,AZO,3641.14
2025-04-29 09:00:00,BA,182.69
2025-04-29 09:00:00,BAC,39.705
2025-04-29 09:00:00,BALL,51.5
2025-04-29 09:00:00,BAX,30.73
2025-04-29 09:00:00,BBY,66.25
2025-04-29 09:00:00,BDX,205.275
2025-04-29 09:00:00,BEN,18.67
2025-04-29 09:00:00,BF B,34.065
2025-04-29 09:00:00,BG,80.45
2025-04-29 09:00:00,BIIB,119.04
2025-04-29 09:00:00,BK,78.98
2025-04-29 09:00:00,BKNG,4877.18
2025-04-29 09:00:00,BKR,35.65
2025-04-29 09:00:00,BLDR,120.425
2025-04-29 09:00:00,BLK,911.11
2025-04-29 09:00:00,BMY,48.55
2025-04-29 09:00:00,BR,237.42
2025-04-29 09:00:00,BRK B,531.0095
